rosbagTimestamp,address,timestamp_ms,x_m,y_m,z_m,flags
1545133878209396840,5,165097,0.131,-1.018,-0.183,2
1545133878327689302,5,165213,0.142,-1.035,-0.171,2
1545133878446348149,5,165329,0.14,-1.045,-0.167,2
1545133878564555992,5,165446,0.141,-1.049,-0.164,2
1545133878681595071,5,165561,0.143,-1.05,-0.16,2
1545133878799454697,5,165678,0.146,-1.049,-0.155,2
1545133878919614012,5,165795,0.15,-1.049,-0.146,2
1545133879037452714,5,165910,0.155,-1.05,-0.134,2
1545133879155546129,5,166026,0.159,-1.05,-0.128,2
1545133879273872147,5,166142,0.163,-1.052,-0.114,2
1545133879391092720,5,166259,0.164,-1.043,-0.157,2
1545133879509479740,5,166374,0.164,-1.034,-0.203,2
1545133879628027321,5,166490,0.166,-1.035,-0.197,2
1545133879746341040,5,166606,0.167,-1.033,-0.205,2
1545133879864853265,5,166723,0.172,-1.041,-0.169,2
1545133879983441617,5,166839,0.18,-1.049,-0.131,2
1545133880100708659,5,166955,0.19,-1.048,-0.145,2
1545133880218341555,5,167072,0.207,-1.047,-0.153,2
1545133880336561309,5,167187,0.229,-1.045,-0.161,2
1545133880455271678,5,167303,0.255,-1.043,-0.167,2
1545133880573767275,5,167419,0.279,-1.04,-0.183,2
1545133880691249433,5,167536,0.302,-1.037,-0.198,2
1545133880809208818,5,167651,0.33,-1.034,-0.204,2
1545133880928005300,5,167768,0.361,-1.032,-0.204,2
1545133881047345109,5,167886,0.401,-1.029,-0.201,2
1545133881164183058,5,168002,0.445,-1.027,-0.194,2
1545133881282360377,5,168117,0.49,-1.029,-0.185,2
1545133881400180081,5,168233,0.533,-1.031,-0.181,2
1545133881518358663,5,168350,0.573,-1.035,-0.163,2
1545133881636420357,5,168466,0.605,-1.036,-0.139,2
1545133881755185187,5,168581,0.625,-1.035,-0.125,2
1545133881873052823,5,168697,0.637,-1.034,-0.115,2
1545133881990600656,5,168815,0.639,-1.031,-0.126,2
1545133882109545783,5,168930,0.634,-1.026,-0.159,2
1545133882227243120,5,169046,0.63,-1.023,-0.193,2
1545133882346028228,5,169163,0.628,-1.022,-0.229,2
1545133882464198694,5,169278,0.627,-1.021,-0.263,2
1545133882582134263,5,169394,0.632,-1.023,-0.293,2
1545133882700306620,5,169510,0.636,-1.021,-0.327,2
1545133882818186185,5,169627,0.636,-1.016,-0.367,2
1545133882936314248,5,169742,0.637,-1.014,-0.398,2
1545133883054414285,5,169859,0.64,-1.017,-0.424,2
1545133883174461736,5,169976,0.642,-1.017,-0.447,2
1545133883291621035,5,170091,0.647,-1.021,-0.463,2
1545133883410263313,5,170207,0.647,-1.018,-0.483,2
1545133883527167362,5,170323,0.636,-1.001,-0.51,2
1545133883645334258,5,170440,0.638,-1.001,-0.527,2
1545133883764580700,5,170555,0.637,-1.0,-0.55,2
1545133883882591618,5,170671,0.639,-1.004,-0.574,2
1545133884000437848,5,170787,0.648,-1.015,-0.598,2
1545133884118200658,5,170904,0.646,-1.013,-0.631,2
1545133884237216801,5,171020,0.645,-1.01,-0.663,2
1545133884357083046,5,171136,0.641,-1.006,-0.693,2
