rosbagTimestamp,timestamp_ms,x_m,y_m,z_m,flags
1545310168696525913,159334,1.955,-0.342,-0.722,2
1545310168814477884,159451,1.955,-0.345,-0.722,2
1545310168931934359,159566,1.956,-0.346,-0.721,2
1545310169050501326,159682,1.955,-0.346,-0.722,2
1545310169168127109,159798,1.955,-0.347,-0.723,2
1545310169288143291,159916,1.955,-0.346,-0.724,2
1545310169405217603,160031,1.955,-0.347,-0.724,2
1545310169523067889,160147,1.955,-0.344,-0.724,2
1545310169640916711,160264,1.955,-0.345,-0.724,2
1545310169758914447,160380,1.954,-0.343,-0.725,2
1545310169877357544,160495,1.954,-0.343,-0.724,2
1545310169996364031,160611,1.955,-0.346,-0.723,2
1545310170114211463,160728,1.955,-0.347,-0.723,2
1545310170232261610,160843,1.955,-0.348,-0.722,2
1545310170351080955,160960,1.955,-0.347,-0.723,2
1545310170467779558,161077,1.955,-0.345,-0.724,2
1545310170586043765,161193,1.954,-0.344,-0.724,2
1545310170704195662,161308,1.955,-0.346,-0.723,2
1545310170822799513,161424,1.956,-0.346,-0.722,2
1545310170939857368,161541,1.956,-0.348,-0.721,2
1545310171058849698,161657,1.956,-0.348,-0.721,2
1545310171178032485,161772,1.956,-0.347,-0.721,2
1545310171294951997,161888,1.957,-0.347,-0.721,2
1545310171414026396,162006,1.956,-0.345,-0.722,2
1545310171532115200,162122,1.956,-0.347,-0.722,2
1545310171649905894,162238,1.951,-0.349,-0.737,2
1545310171768188294,162354,1.941,-0.351,-0.761,2
1545310171886430292,162471,1.93,-0.352,-0.786,2
1545310172005427217,162586,1.928,-0.35,-0.782,2
1545310172123369574,162702,1.934,-0.352,-0.754,2
1545310172241775197,162818,1.944,-0.336,-0.71,2
1545310172359081408,162935,1.954,-0.297,-0.639,2
1545310172477204720,163051,1.962,-0.242,-0.578,2
1545310172595118056,163167,1.976,-0.158,-0.495,2
1545310172714107453,163284,1.996,-0.063,-0.411,2
1545310172832172633,163399,2.028,0.042,-0.327,2
